OrderDate,OrderNumber,ProductKey,CustomerKey,TerritoryKey,OrderQuantity
5/22/2017,SO71096,536,16178,9,2
5/22/2017,SO71096,215,16178,9,1
5/22/2017,SO71111,540,25766,1,1
5/22/2017,SO71145,464,23958,7,3
5/22/2017,SO71145,477,23958,7,2
5/22/2017,SO71145,479,23958,7,2
5/22/2017,SO71145,215,23958,7,1
5/22/2017,SO71145,232,23958,7,1
5/22/2017,SO71145,605,23958,7,1
5/22/2017,SO71113,540,24636,1,1
5/22/2017,SO71098,485,19667,9,2
5/22/2017,SO71098,528,19667,9,2
5/22/2017,SO71098,214,19667,9,1
5/22/2017,SO71098,490,19667,9,1
5/22/2017,SO71098,537,19667,9,1
5/22/2017,SO71095,480,15803,9,2
5/22/2017,SO71095,529,15803,9,2
5/22/2017,SO71095,539,15803,9,2
5/22/2017,SO71120,480,22565,8,2
5/22/2017,SO71120,529,22565,8,2
5/22/2017,SO71133,215,15802,9,1
5/22/2017,SO71133,352,15802,9,1
5/22/2017,SO71133,528,15802,9,1
5/22/2017,SO71133,537,15802,9,1
5/22/2017,SO71122,485,12900,4,2
5/22/2017,SO71121,528,11214,1,2
5/22/2017,SO71121,483,11214,1,1
5/22/2017,SO71121,537,11214,1,1
5/22/2017,SO71097,480,15020,9,2
5/22/2017,SO71097,529,15020,9,2
5/22/2017,SO71097,539,15020,9,2
5/22/2017,SO71129,529,26204,9,2
5/22/2017,SO71129,539,26204,9,2
5/22/2017,SO71129,214,26204,9,1
5/22/2017,SO71129,389,26204,9,1
5/22/2017,SO71137,530,27645,4,2
5/22/2017,SO71137,541,27645,4,2
5/22/2017,SO71137,487,27645,4,1
5/22/2017,SO71137,575,27645,4,1
5/22/2017,SO71134,220,27606,1,1
5/22/2017,SO71134,563,27606,1,1
5/22/2017,SO71149,482,13130,9,2
5/22/2017,SO71149,562,13130,9,1
5/22/2017,SO71109,529,29018,4,2
5/22/2017,SO71109,539,29018,4,2
5/22/2017,SO71109,214,29018,4,1
5/22/2017,SO71106,480,27992,1,2
5/22/2017,SO71124,485,19897,4,2
5/22/2017,SO71124,214,19897,4,1
5/22/2017,SO71124,599,19897,4,1
5/22/2017,SO71114,483,24428,4,1
5/22/2017,SO71114,540,24428,4,1
5/22/2017,SO71115,466,24631,4,2
5/22/2017,SO71115,529,24631,4,2
5/22/2017,SO71115,215,24631,4,1
5/22/2017,SO71115,229,24631,4,1
5/22/2017,SO71115,540,24631,4,1
5/22/2017,SO71132,356,11047,9,1
5/22/2017,SO71132,483,11047,9,1
5/22/2017,SO71125,478,17563,4,3
5/22/2017,SO71125,477,17563,4,2
5/22/2017,SO71125,484,17563,4,2
5/22/2017,SO71125,354,17563,4,1
5/22/2017,SO71125,487,17563,4,1
5/22/2017,SO71138,464,27651,4,2
5/22/2017,SO71138,214,27651,4,1
5/22/2017,SO71138,564,27651,4,1
5/22/2017,SO71108,530,28263,1,3
5/22/2017,SO71108,214,28263,1,1
5/22/2017,SO71148,220,13129,9,1
5/22/2017,SO71148,563,13129,9,1
5/22/2017,SO71150,582,19274,8,1
5/22/2017,SO71136,215,28031,4,1
5/22/2017,SO71136,229,28031,4,1
5/22/2017,SO71136,563,28031,4,1
5/22/2017,SO71151,541,13629,9,2
5/22/2017,SO71151,574,13629,9,1
5/22/2017,SO71131,476,15211,9,1
5/22/2017,SO71131,589,15211,9,1
5/22/2017,SO71144,479,25468,8,2
5/22/2017,SO71144,605,25468,8,1
5/22/2017,SO71128,223,12308,7,3
5/22/2017,SO71128,220,12308,7,1
5/22/2017,SO71128,562,12308,7,1
5/22/2017,SO71102,360,20573,7,1
5/22/2017,SO71102,483,20573,7,1
5/22/2017,SO71094,223,11760,9,3
5/22/2017,SO71094,535,11760,9,2
5/22/2017,SO71094,214,11760,9,1
5/22/2017,SO71094,491,11760,9,1
5/22/2017,SO71094,528,11760,9,1
5/22/2017,SO71100,464,12352,9,2
5/22/2017,SO71104,477,18005,8,2
5/22/2017,SO71104,478,18005,8,2
5/22/2017,SO71104,362,18005,8,1
5/22/2017,SO71104,472,18005,8,1
5/22/2017,SO71130,477,26375,9,2
5/22/2017,SO71130,479,26375,9,2
5/22/2017,SO71130,385,26375,9,1
5/22/2017,SO71130,489,26375,9,1
5/22/2017,SO71135,541,27571,4,2
5/22/2017,SO71135,562,27571,4,1
5/22/2017,SO71142,215,21006,8,1
5/22/2017,SO71142,387,21006,8,1
5/22/2017,SO71099,486,13116,9,1
5/22/2017,SO71093,535,13141,9,3
5/22/2017,SO71093,480,13141,9,2
5/22/2017,SO71139,529,23707,1,2
5/22/2017,SO71139,538,23707,1,2
5/22/2017,SO71139,604,23707,1,1
5/23/2017,SO71187,214,27773,7,1
5/23/2017,SO71187,570,27773,7,1
5/23/2017,SO71156,474,26427,9,1
5/23/2017,SO71156,491,26427,9,1
5/23/2017,SO71176,530,27933,7,3
5/23/2017,SO71176,484,27933,7,2
5/23/2017,SO71197,529,21996,9,2
5/23/2017,SO71197,215,21996,9,1
5/23/2017,SO71197,539,21996,9,1
5/23/2017,SO71197,582,21996,9,1
5/23/2017,SO71169,485,15479,1,3
5/23/2017,SO71169,223,15479,1,2
5/23/2017,SO71169,528,15479,1,2
5/23/2017,SO71169,229,15479,1,1
5/23/2017,SO71208,604,23838,4,1
5/23/2017,SO71155,528,22852,9,2
5/23/2017,SO71155,537,22852,9,1
5/23/2017,SO71209,538,23508,1,1
5/23/2017,SO71209,604,23508,1,1
5/23/2017,SO71194,215,26754,9,1
5/23/2017,SO71194,381,26754,9,1
5/23/2017,SO71212,223,23855,4,2
5/23/2017,SO71212,538,23855,4,2
5/23/2017,SO71212,490,23855,4,1
5/23/2017,SO71212,605,23855,4,1
5/23/2017,SO71206,215,23836,4,1
5/23/2017,SO71206,466,23836,4,1
5/23/2017,SO71206,604,23836,4,1
5/23/2017,SO71219,480,19188,8,3
5/23/2017,SO71219,529,19188,8,2
5/23/2017,SO71219,539,19188,8,2
5/23/2017,SO71219,582,19188,8,1
5/23/2017,SO71199,381,26440,9,1
5/23/2017,SO71199,491,26440,9,1
5/23/2017,SO71184,477,15409,1,2
5/23/2017,SO71184,478,15409,1,2
5/23/2017,SO71184,588,15409,1,1
5/23/2017,SO71203,482,27621,4,2
5/23/2017,SO71203,561,27621,4,1
5/23/2017,SO71163,529,25167,4,2
5/23/2017,SO71163,215,25167,4,1
5/23/2017,SO71163,540,25167,4,1
5/23/2017,SO71202,215,27572,4,1
5/23/2017,SO71202,574,27572,4,1
5/23/2017,SO71204,220,27646,4,1
5/23/2017,SO71204,575,27646,4,1
5/23/2017,SO71205,481,28030,1,1
5/23/2017,SO71205,573,28030,1,1
5/23/2017,SO71216,214,25303,8,1
5/23/2017,SO71216,605,25303,8,1
5/23/2017,SO71157,529,26186,9,2
5/23/2017,SO71157,214,26186,9,1
5/23/2017,SO71171,480,15298,1,2
5/23/2017,SO71171,528,15298,1,1
5/23/2017,SO71191,481,12291,8,1
5/23/2017,SO71191,575,12291,8,1
5/23/2017,SO71198,477,22031,9,2
5/23/2017,SO71198,479,22031,9,2
5/23/2017,SO71198,583,22031,9,1
5/23/2017,SO71186,352,13161,1,1
5/23/2017,SO71186,485,13161,1,1
5/23/2017,SO71192,215,26160,9,1
5/23/2017,SO71192,389,26160,9,1
5/23/2017,SO71167,476,18843,1,1
5/23/2017,SO71162,483,12175,4,1
5/23/2017,SO71183,485,13384,1,3
5/23/2017,SO71183,229,13384,1,1
5/23/2017,SO71183,354,13384,1,1
5/23/2017,SO71165,478,21503,1,2
5/23/2017,SO71165,215,21503,1,1
5/23/2017,SO71165,477,21503,1,1
5/23/2017,SO71218,464,29314,9,3
5/23/2017,SO71218,606,29314,9,1
5/23/2017,SO71178,530,13500,8,2
5/23/2017,SO71178,220,13500,8,1
5/23/2017,SO71200,480,26252,4,2
5/23/2017,SO71200,530,26252,4,2
5/23/2017,SO71200,541,26252,4,2
5/23/2017,SO71200,577,26252,4,1
5/23/2017,SO71159,483,13627,9,1
5/23/2017,SO71172,528,17874,7,2
5/23/2017,SO71172,536,17874,7,2
5/23/2017,SO71190,214,12301,7,1
5/23/2017,SO71190,561,12301,7,1
5/23/2017,SO71201,477,26093,4,3
5/23/2017,SO71201,479,26093,4,2
5/23/2017,SO71201,488,26093,4,1
5/23/2017,SO71201,577,26093,4,1
5/23/2017,SO71193,479,26422,9,2
5/23/2017,SO71193,385,26422,9,1
5/23/2017,SO71193,473,26422,9,1
5/23/2017,SO71193,477,26422,9,1
5/23/2017,SO71161,215,19945,7,1
5/23/2017,SO71161,356,19945,7,1
5/23/2017,SO71185,462,17135,1,2
5/23/2017,SO71185,220,17135,1,1
5/23/2017,SO71185,354,17135,1,1
5/23/2017,SO71196,479,18335,9,2
5/23/2017,SO71196,379,18335,9,1
5/23/2017,SO71196,477,18335,9,1
5/23/2017,SO71158,223,13002,9,2
5/23/2017,SO71158,529,13002,9,2
5/23/2017,SO71158,215,13002,9,1
5/23/2017,SO71158,489,13002,9,1
5/23/2017,SO71152,535,13040,9,2
5/23/2017,SO71152,214,13040,9,1
5/23/2017,SO71213,583,18679,1,1
5/23/2017,SO71188,481,27784,7,2
5/23/2017,SO71188,572,27784,7,1
5/23/2017,SO71211,606,23499,4,1
5/23/2017,SO71210,606,23480,1,1
5/23/2017,SO71180,528,12434,1,2
5/23/2017,SO71180,215,12434,1,1
5/23/2017,SO71180,537,12434,1,1
5/23/2017,SO71154,538,25140,9,2
5/23/2017,SO71195,477,21974,9,3
5/23/2017,SO71195,462,21974,9,2
5/23/2017,SO71195,479,21974,9,2
5/23/2017,SO71195,375,21974,9,1
5/23/2017,SO71217,479,13160,9,2
5/23/2017,SO71217,561,13160,9,1
5/24/2017,SO71276,479,21660,4,2
5/24/2017,SO71276,385,21660,4,1
5/24/2017,SO71276,477,21660,4,1
5/24/2017,SO71272,479,20091,4,3
5/24/2017,SO71272,223,20091,4,1
5/24/2017,SO71272,477,20091,4,1
5/24/2017,SO71272,584,20091,4,1
5/24/2017,SO71273,477,20076,4,2
5/24/2017,SO71273,479,20076,4,2
5/24/2017,SO71273,605,20076,4,1
5/24/2017,SO71238,462,16117,1,2
5/24/2017,SO71238,485,16117,1,2
5/24/2017,SO71238,214,16117,1,1
5/24/2017,SO71238,528,16117,1,1
5/24/2017,SO71278,481,13139,9,2
5/24/2017,SO71278,562,13139,9,1
5/24/2017,SO71224,530,14313,9,2
5/24/2017,SO71224,220,14313,9,1
5/24/2017,SO71227,229,14798,7,1
5/24/2017,SO71227,590,14798,7,1
5/24/2017,SO71223,538,18451,9,2
5/24/2017,SO71223,235,18451,9,1
5/24/2017,SO71223,529,18451,9,1
5/24/2017,SO71254,475,18954,4,1
5/24/2017,SO71254,489,18954,4,1
5/24/2017,SO71254,588,18954,4,1
5/24/2017,SO71228,484,14819,8,2
5/24/2017,SO71228,589,14819,8,1
5/24/2017,SO71225,528,25248,9,2
5/24/2017,SO71225,214,25248,9,1
5/24/2017,SO71255,354,13401,4,1
5/24/2017,SO71255,537,13401,4,1
5/24/2017,SO71242,464,17817,8,2
5/24/2017,SO71242,535,17817,8,2
5/24/2017,SO71257,482,17264,1,2
5/24/2017,SO71257,485,17264,1,2
5/24/2017,SO71257,358,17264,1,1
5/24/2017,SO71221,528,16179,9,3
5/24/2017,SO71221,536,16179,9,3
5/24/2017,SO71221,480,16179,9,2
5/24/2017,SO71222,477,17327,9,3
5/24/2017,SO71222,478,17327,9,2
5/24/2017,SO71222,485,17327,9,2
5/24/2017,SO71222,489,17327,9,1
5/24/2017,SO71247,223,12536,8,2
5/24/2017,SO71243,528,20056,8,3
5/24/2017,SO71243,536,20056,8,2
5/24/2017,SO71243,214,20056,8,1
5/24/2017,SO71243,226,20056,8,1
5/24/2017,SO71243,464,20056,8,1
5/24/2017,SO71249,488,19995,4,1
5/24/2017,SO71249,591,19995,4,1
5/24/2017,SO71274,214,20078,1,1
5/24/2017,SO71274,489,20078,1,1
5/24/2017,SO71274,605,20078,1,1
5/24/2017,SO71280,583,19174,7,1
5/24/2017,SO71229,477,12825,8,2
5/24/2017,SO71229,215,12825,8,1
5/24/2017,SO71229,352,12825,8,1
5/24/2017,SO71229,478,12825,8,1
5/24/2017,SO71232,223,11713,1,2
5/24/2017,SO71232,491,11713,1,1
5/24/2017,SO71226,223,15021,9,3
5/24/2017,SO71252,485,17524,4,2
5/24/2017,SO71252,358,17524,4,1
5/24/2017,SO71270,477,11084,1,2
5/24/2017,SO71270,479,11084,1,2
5/24/2017,SO71270,570,11084,1,1
5/24/2017,SO71277,215,21596,1,1
5/24/2017,SO71277,389,21596,1,1
5/24/2017,SO71268,485,13107,9,2
5/24/2017,SO71268,214,13107,9,1
5/24/2017,SO71268,358,13107,9,1
5/24/2017,SO71231,462,17986,8,3
5/24/2017,SO71231,477,17986,8,2
5/24/2017,SO71231,478,17986,8,2
5/24/2017,SO71231,356,17986,8,1
5/24/2017,SO71264,215,21994,9,1
5/24/2017,SO71264,377,21994,9,1
5/24/2017,SO71271,479,28038,4,3
5/24/2017,SO71271,223,28038,4,2
5/24/2017,SO71271,477,28038,4,2
5/24/2017,SO71271,564,28038,4,1
5/24/2017,SO71230,223,20548,8,2
5/24/2017,SO71230,478,20548,8,2
5/24/2017,SO71230,220,20548,8,1
5/24/2017,SO71230,358,20548,8,1
5/24/2017,SO71256,485,17005,4,2
5/24/2017,SO71256,215,17005,4,1
5/24/2017,SO71256,362,17005,4,1
5/24/2017,SO71256,466,17005,4,1
5/24/2017,SO71262,479,12321,7,3
5/24/2017,SO71262,477,12321,7,2
5/24/2017,SO71262,576,12321,7,1
5/24/2017,SO71261,530,25319,7,2
5/24/2017,SO71261,541,25319,7,2
5/24/2017,SO71261,480,25319,7,1
5/24/2017,SO71261,573,25319,7,1
5/24/2017,SO71281,477,25709,9,3
5/24/2017,SO71281,479,25709,9,3
5/24/2017,SO71281,487,25709,9,1
5/24/2017,SO71281,584,25709,9,1
5/24/2017,SO71258,220,25320,7,1
5/24/2017,SO71258,562,25320,7,1
5/24/2017,SO71241,485,13465,4,3
5/24/2017,SO71241,491,13465,4,1
5/24/2017,SO71263,214,26761,9,1
5/24/2017,SO71263,381,26761,9,1
5/24/2017,SO71269,223,11090,4,3
5/24/2017,SO71269,569,11090,4,1
5/24/2017,SO71266,599,16483,9,1
5/24/2017,SO71265,582,24468,9,1
5/24/2017,SO71275,381,21746,4,1
5/24/2017,SO71275,491,21746,4,1
5/25/2017,SO71347,223,19283,8,2
5/25/2017,SO71347,490,19283,8,1
5/25/2017,SO71347,583,19283,8,1
5/25/2017,SO71287,537,21988,9,1
5/25/2017,SO71342,464,18638,1,2
5/25/2017,SO71342,214,18638,1,1
5/25/2017,SO71342,580,18638,1,1
5/25/2017,SO71299,528,23720,1,2
5/25/2017,SO71299,536,23720,1,2
5/25/2017,SO71346,223,11425,7,2
5/25/2017,SO71346,538,11425,7,2
5/25/2017,SO71346,584,11425,7,1
5/25/2017,SO71350,477,13619,9,2
5/25/2017,SO71350,479,13619,9,2
5/25/2017,SO71350,214,13619,9,1
5/25/2017,SO71350,576,13619,9,1
5/25/2017,SO71307,529,16312,7,2
5/25/2017,SO71307,215,16312,7,1
5/25/2017,SO71307,539,16312,7,1
5/25/2017,SO71345,481,13769,7,2
5/25/2017,SO71345,605,13769,7,1
5/25/2017,SO71303,477,18230,4,2
5/25/2017,SO71318,528,12415,1,2
5/25/2017,SO71318,214,12415,1,1
5/25/2017,SO71318,537,12415,1,1
5/25/2017,SO71323,484,17508,4,3
5/25/2017,SO71323,485,17508,4,2
5/25/2017,SO71323,358,17508,4,1
5/25/2017,SO71332,479,17926,9,2
5/25/2017,SO71332,484,17926,9,2
5/25/2017,SO71332,387,17926,9,1
5/25/2017,SO71301,477,20488,1,3
5/25/2017,SO71301,478,20488,1,1
5/25/2017,SO71306,528,11581,7,2
5/25/2017,SO71306,220,11581,7,1
5/25/2017,SO71306,536,11581,7,1
5/25/2017,SO71295,530,27626,4,2
5/25/2017,SO71295,541,27626,4,2
5/25/2017,SO71343,466,18565,1,2
5/25/2017,SO71343,529,18565,1,2
5/25/2017,SO71343,539,18565,1,2
5/25/2017,SO71343,215,18565,1,1
5/25/2017,SO71343,581,18565,1,1
5/25/2017,SO71285,489,16267,8,1
5/25/2017,SO71285,600,16267,8,1
5/25/2017,SO71304,464,18911,1,2
5/25/2017,SO71304,477,18911,1,2
5/25/2017,SO71304,214,18911,1,1
5/25/2017,SO71331,389,18332,9,1
5/25/2017,SO71331,488,18332,9,1
5/25/2017,SO71310,529,23975,8,2
5/25/2017,SO71310,215,23975,8,1
5/25/2017,SO71314,223,25542,7,2
5/25/2017,SO71314,530,25542,7,2
5/25/2017,SO71349,477,25940,9,2
5/25/2017,SO71349,479,25940,9,2
5/25/2017,SO71349,464,25940,9,1
5/25/2017,SO71349,584,25940,9,1
5/25/2017,SO71320,477,16783,1,2
5/25/2017,SO71320,479,16783,1,2
5/25/2017,SO71320,379,16783,1,1
5/25/2017,SO71327,477,13246,4,3
5/25/2017,SO71327,478,13246,4,2
5/25/2017,SO71327,220,13246,4,1
5/25/2017,SO71327,354,13246,4,1
5/25/2017,SO71300,540,25041,1,1
5/25/2017,SO71326,462,17006,1,2
5/25/2017,SO71326,214,17006,1,1
5/25/2017,SO71326,229,17006,1,1
5/25/2017,SO71326,360,17006,1,1
5/25/2017,SO71339,220,21428,1,1
5/25/2017,SO71339,383,21428,1,1
5/25/2017,SO71284,223,21968,9,2
5/25/2017,SO71284,215,21968,9,1
5/25/2017,SO71284,379,21968,9,1
5/25/2017,SO71284,488,21968,9,1
5/25/2017,SO71282,477,21955,9,2
5/25/2017,SO71282,479,21955,9,2
5/25/2017,SO71282,371,21955,9,1
5/25/2017,SO71292,477,15664,8,3
5/25/2017,SO71292,223,15664,8,2
5/25/2017,SO71292,478,15664,8,2
5/25/2017,SO71292,591,15664,8,1
5/25/2017,SO71290,482,18280,9,2
5/25/2017,SO71290,232,18280,9,1
5/25/2017,SO71290,540,18280,9,1
5/25/2017,SO71334,477,26121,4,2
5/25/2017,SO71334,479,26121,4,2
5/25/2017,SO71334,560,26121,4,1
5/25/2017,SO71283,529,21958,9,2
5/25/2017,SO71283,214,21958,9,1
5/25/2017,SO71283,377,21958,9,1
5/25/2017,SO71283,540,21958,9,1
5/25/2017,SO71294,466,29029,1,2
5/25/2017,SO71294,530,29029,1,2
5/25/2017,SO71335,584,23840,4,1
5/25/2017,SO71289,223,25019,9,2
5/25/2017,SO71289,477,25019,9,2
5/25/2017,SO71289,478,25019,9,2
5/25/2017,SO71302,462,18985,1,2
5/25/2017,SO71302,474,18985,1,1
5/25/2017,SO71308,477,19376,7,2
5/25/2017,SO71308,466,19376,7,1
5/25/2017,SO71348,480,11912,9,3
5/25/2017,SO71348,479,11912,9,2
5/25/2017,SO71348,477,11912,9,1
5/25/2017,SO71348,574,11912,9,1
5/25/2017,SO71286,536,16608,9,2
5/25/2017,SO71333,478,15724,9,3
5/25/2017,SO71333,477,15724,9,2
5/25/2017,SO71333,358,15724,9,1
5/25/2017,SO71288,477,20314,9,2
5/25/2017,SO71288,484,20314,9,2
5/25/2017,SO71288,487,20314,9,1
5/25/2017,SO71319,485,19992,4,2
5/25/2017,SO71319,595,19992,4,1
5/25/2017,SO71322,478,17553,1,3
5/25/2017,SO71322,477,17553,1,2
5/25/2017,SO71322,484,17553,1,2
5/25/2017,SO71322,354,17553,1,1
5/25/2017,SO71336,223,23841,4,3
5/25/2017,SO71336,529,23841,4,3
5/25/2017,SO71336,538,23841,4,2
5/25/2017,SO71336,220,23841,4,1
5/25/2017,SO71336,229,23841,4,1
5/25/2017,SO71336,604,23841,4,1
5/25/2017,SO71341,539,21644,4,2
5/25/2017,SO71341,389,21644,4,1
5/25/2017,SO71312,480,27931,8,2
5/25/2017,SO71312,530,27931,8,2
5/25/2017,SO71340,215,21785,4,1
5/25/2017,SO71340,389,21785,4,1
5/25/2017,SO71291,529,16540,8,2
5/25/2017,SO71291,215,16540,8,1
5/25/2017,SO71291,373,16540,8,1
5/25/2017,SO71291,540,16540,8,1
5/25/2017,SO71324,484,17420,4,3
5/25/2017,SO71324,480,17420,4,2
5/25/2017,SO71324,528,17420,4,2
5/25/2017,SO71324,354,17420,4,1
5/25/2017,SO71324,537,17420,4,1
5/25/2017,SO71337,482,23493,4,2
5/25/2017,SO71337,606,23493,4,1
5/25/2017,SO71338,220,21723,4,1
5/25/2017,SO71338,232,21723,4,1
5/25/2017,SO71338,387,21723,4,1
5/25/2017,SO71311,538,29423,7,2
5/26/2017,SO71379,223,16651,1,2
5/26/2017,SO71379,477,16651,1,2
5/26/2017,SO71356,477,15605,9,2
5/26/2017,SO71356,478,15605,9,2
5/26/2017,SO71369,484,27397,4,2
5/26/2017,SO71369,538,27397,4,2
5/26/2017,SO71369,529,27397,4,1
5/26/2017,SO71408,356,18351,4,1
5/26/2017,SO71361,480,18734,9,3
5/26/2017,SO71404,235,12470,8,1
5/26/2017,SO71414,539,22907,9,2
5/26/2017,SO71414,582,22907,9,1
5/26/2017,SO71382,485,15962,1,2
5/26/2017,SO71382,528,15962,1,2
5/26/2017,SO71382,220,15962,1,1
5/26/2017,SO71412,480,13357,4,2
5/26/2017,SO71412,528,13357,4,2
5/26/2017,SO71412,352,13357,4,1
5/26/2017,SO71412,537,13357,4,1
5/26/2017,SO71416,479,13103,9,2
5/26/2017,SO71416,477,13103,9,1
5/26/2017,SO71416,561,13103,9,1
5/26/2017,SO71419,589,15213,9,1
5/26/2017,SO71424,223,13131,9,2
5/26/2017,SO71424,562,13131,9,1
5/26/2017,SO71406,477,17592,4,2
5/26/2017,SO71406,478,17592,4,2
5/26/2017,SO71406,352,17592,4,1
5/26/2017,SO71391,486,22699,8,1
5/26/2017,SO71391,529,22699,8,1
5/26/2017,SO71417,561,13114,9,1
5/26/2017,SO71360,472,27728,9,1
5/26/2017,SO71360,529,27728,9,1
5/26/2017,SO71422,539,28568,8,2
5/26/2017,SO71422,385,28568,8,1
5/26/2017,SO71395,466,26907,7,2
5/26/2017,SO71395,530,26907,7,2
5/26/2017,SO71395,541,26907,7,2
5/26/2017,SO71395,229,26907,7,1
5/26/2017,SO71380,477,17517,4,2
5/26/2017,SO71380,215,17517,4,1
5/26/2017,SO71411,358,13362,4,1
5/26/2017,SO71415,215,15648,9,1
5/26/2017,SO71415,582,15648,9,1
5/26/2017,SO71370,484,28075,1,3
5/26/2017,SO71370,538,28075,1,2
5/26/2017,SO71370,487,28075,1,1
5/26/2017,SO71370,529,28075,1,1
5/26/2017,SO71358,229,11119,9,1
5/26/2017,SO71410,480,16983,4,2
5/26/2017,SO71410,352,16983,4,1
5/26/2017,SO71410,537,16983,4,1
5/26/2017,SO71399,528,12148,1,2
5/26/2017,SO71399,220,12148,1,1
5/26/2017,SO71399,537,12148,1,1
5/26/2017,SO71359,529,13617,9,3
5/26/2017,SO71359,232,13617,9,1
5/26/2017,SO71362,223,11921,9,2
5/26/2017,SO71407,485,17475,4,2
5/26/2017,SO71407,360,17475,4,1
5/26/2017,SO71407,490,17475,4,1
5/26/2017,SO71366,477,12804,7,3
5/26/2017,SO71366,478,12804,7,2
5/26/2017,SO71366,220,12804,7,1
5/26/2017,SO71366,356,12804,7,1
5/26/2017,SO71371,536,23212,4,2
5/26/2017,SO71374,477,20531,4,2
5/26/2017,SO71374,229,20531,4,1
5/26/2017,SO71374,478,20531,4,1
5/26/2017,SO71352,464,11803,1,3
5/26/2017,SO71352,226,11803,1,1
5/26/2017,SO71386,485,13317,4,2
5/26/2017,SO71386,214,13317,4,1
5/26/2017,SO71365,229,14822,8,1
5/26/2017,SO71365,590,14822,8,1
5/26/2017,SO71400,485,11254,1,3
5/26/2017,SO71400,477,11254,1,2
5/26/2017,SO71400,478,11254,1,2
5/26/2017,SO71400,473,11254,1,1
5/26/2017,SO71400,528,11254,1,1
5/26/2017,SO71400,537,11254,1,1
5/26/2017,SO71418,594,12586,9,1
5/26/2017,SO71353,528,17311,9,2
5/26/2017,SO71353,536,17311,9,2
5/26/2017,SO71353,215,17311,9,1
5/26/2017,SO71409,354,17417,4,1
5/26/2017,SO71409,537,17417,4,1
5/26/2017,SO71354,484,27972,9,2
5/26/2017,SO71354,530,27972,9,2
5/26/2017,SO71354,487,27972,9,1
5/26/2017,SO71423,479,13126,9,2
5/26/2017,SO71423,484,13126,9,2
5/26/2017,SO71423,573,13126,9,1
5/26/2017,SO71425,477,29311,9,2
5/26/2017,SO71425,479,29311,9,2
5/26/2017,SO71425,229,29311,9,1
5/26/2017,SO71425,584,29311,9,1
5/26/2017,SO71376,477,17452,1,2
5/26/2017,SO71372,477,21933,4,2
5/26/2017,SO71372,478,21933,4,2
5/26/2017,SO71372,220,21933,4,1
5/26/2017,SO71402,485,12968,1,2
5/26/2017,SO71390,480,19468,7,2
5/26/2017,SO71390,529,19468,7,2
5/26/2017,SO71367,484,12813,8,3
5/26/2017,SO71367,358,12813,8,1
5/26/2017,SO71367,477,12813,8,1
5/26/2017,SO71367,478,12813,8,1
5/26/2017,SO71375,223,18115,1,2
5/26/2017,SO71375,477,18115,1,2
5/26/2017,SO71357,229,15123,9,1
5/26/2017,SO71363,477,19807,9,2
5/26/2017,SO71363,479,19807,9,2
5/26/2017,SO71388,477,17801,7,2
5/26/2017,SO71388,478,17801,7,2
5/26/2017,SO71388,485,17801,7,2
5/26/2017,SO71388,536,17801,7,2
5/26/2017,SO71388,490,17801,7,1
5/26/2017,SO71388,528,17801,7,1
5/26/2017,SO71389,477,21076,8,2
5/26/2017,SO71355,484,27588,9,2
5/26/2017,SO71355,530,27588,9,2
5/26/2017,SO71355,480,27588,9,1
5/26/2017,SO71381,480,15978,1,2
5/26/2017,SO71381,528,15978,1,1
5/26/2017,SO71368,223,11710,4,2
5/26/2017,SO71368,489,11710,4,1
5/27/2017,SO71463,485,17427,4,2
5/27/2017,SO71463,362,17427,4,1
5/27/2017,SO71463,487,17427,4,1
5/27/2017,SO71478,480,23844,1,1
5/27/2017,SO71478,538,23844,1,1
5/27/2017,SO71478,604,23844,1,1
5/27/2017,SO71437,529,27476,4,2
5/27/2017,SO71437,538,27476,4,2
5/27/2017,SO71484,220,20894,7,1
5/27/2017,SO71484,387,20894,7,1
5/27/2017,SO71430,223,18793,9,2
5/27/2017,SO71430,538,18793,9,2
5/27/2017,SO71486,583,19254,8,1
5/27/2017,SO71457,223,25670,7,2
5/27/2017,SO71457,530,25670,7,2
5/27/2017,SO71457,214,25670,7,1
5/27/2017,SO71460,215,11486,8,1
5/27/2017,SO71481,220,21749,4,1
5/27/2017,SO71481,381,21749,4,1
5/27/2017,SO71462,485,17536,4,2
5/27/2017,SO71462,214,17536,4,1
5/27/2017,SO71462,356,17536,4,1
5/27/2017,SO71474,480,15752,9,2
5/27/2017,SO71474,528,15752,9,2
5/27/2017,SO71474,362,15752,9,1
5/27/2017,SO71474,537,15752,9,1
5/27/2017,SO71470,529,24378,9,2
5/27/2017,SO71470,539,24378,9,2
5/27/2017,SO71470,582,24378,9,1
5/27/2017,SO71435,490,28777,1,1
5/27/2017,SO71471,539,27587,9,2
5/27/2017,SO71471,383,27587,9,1
5/27/2017,SO71441,223,16813,4,2
5/27/2017,SO71441,477,16813,4,2
5/27/2017,SO71431,530,28219,9,2
5/27/2017,SO71431,214,28219,9,1
5/27/2017,SO71445,528,15743,1,2
5/27/2017,SO71445,214,15743,1,1
5/27/2017,SO71432,232,11361,9,1
5/27/2017,SO71468,479,26822,8,3
5/27/2017,SO71468,223,26822,8,2
5/27/2017,SO71468,477,26822,8,2
5/27/2017,SO71468,214,26822,8,1
5/27/2017,SO71468,575,26822,8,1
5/27/2017,SO71428,480,11758,9,2
